STN,YYYYMMDD,   RD
664,19190902,0
664,19190903,0
664,19190904,0
664,19190905,0
664,19190906,0
664,19190907,0
664,19190908,0
664,19190909,0
664,19190910,0
664,19190911,0
664,19190912,0
664,19190913,0
664,19190914,21
664,19190915,4
664,19190916,0
664,19190917,0
664,19190918,0
664,19190919,0
664,19190920,0
664,19190921,15
664,19190922,18
664,19190923,7
664,19190924,76
664,19190925,0
664,19190926,14
664,19190927,0
664,19190928,0
664,19190929,101
664,19190930,0
664,19191001,0
664,19191002,38
664,19191003,3
664,19191004,0
664,19191005,0
664,19191006,0
664,19191007,0
664,19191008,0
664,19191009,7
664,19191010,0
664,19191011,0
664,19191012,0
664,19191013,57
664,19191014,13
664,19191015,52
664,19191016,2
664,19191017,43
664,19191018,0
664,19191019,0
664,19191020,2
664,19191021,0
664,19191022,0
664,19191023,0
664,19191024,0
664,19191025,0
664,19191026,0
664,19191027,29
664,19191028,33
664,19191029,60
664,19191030,42
664,19191031,6
664,19191101,0
664,19191102,0
664,19191103,77
664,19191104,0
664,19191105,0
664,19191106,0
664,19191107,70
664,19191108,4
664,19191109,0
664,19191110,14
664,19191111,83
664,19191112,0
664,19191113,0
664,19191114,0
664,19191115,0
664,19191116,46
664,19191117,0
664,19191118,63
664,19191119,0
664,19191120,58
664,19191121,12
664,19191122,0
664,19191123,34
664,19191124,45
664,19191125,4
664,19191126,48
664,19191127,2
664,19191128,6
664,19191129,0
664,19191130,4
664,19191201,0
664,19191202,0
664,19191203,90
664,19191204,100
664,19191205,131
664,19191206,53
664,19191207,68
664,19191208,62
664,19191209,9
664,19191210,0
664,19191211,0
664,19191212,0
664,19191213,0
664,19191214,0
664,19191215,0
664,19191216,0
664,19191217,19
664,19191218,14
664,19191219,104
664,19191220,33
664,19191221,46
664,19191222,112
664,19191223,63
664,19191224,19
664,19191225,55
664,19191226,5
664,19191227,28
664,19191228,30
664,19191229,84
664,19191230,115
664,19191231,2
664,19200101,42
664,19200102,0
664,19200103,0
664,19200104,0
664,19200105,0
664,19200106,0
664,19200107,0
664,19200108,15
664,19200109,5
664,19200110,9
664,19200111,141
664,19200112,135
664,19200113,63
664,19200114,19
664,19200115,20
664,19200116,0
664,19200117,0
664,19200118,11
664,19200119,5
664,19200120,80
664,19200121,8
664,19200122,38
664,19200123,0
664,19200124,5
664,19200125,0
664,19200126,0
664,19200127,77
664,19200128,54
664,19200129,110
664,19200130,6
664,19200131,48
664,19200201,21
664,19200202,12
664,19200203,0
664,19200204,0
664,19200205,3
664,19200206,0
664,19200207,0
664,19200208,0
664,19200209,0
664,19200210,5
664,19200211,177
664,19200212,16
664,19200213,4
664,19200214,28
664,19200215,5
664,19200216,0
664,19200217,0
664,19200218,0
664,19200219,0
664,19200220,0
664,19200221,0
664,19200222,0
664,19200223,0
664,19200224,0
664,19200225,0
664,19200226,0
664,19200227,17
664,19200228,62
664,19200229,0
664,19200301,0
664,19200302,0
664,19200303,0
664,19200304,0
664,19200305,0
664,19200306,0
664,19200307,0
664,19200308,62
664,19200309,0
664,19200310,5
664,19200311,0
664,19200312,0
664,19200313,27
664,19200314,6
664,19200315,31
664,19200316,0
664,19200317,5
664,19200318,4
664,19200319,14
664,19200320,0
664,19200321,0
664,19200322,0
664,19200323,0
664,19200324,0
664,19200325,0
664,19200326,0
664,19200327,1
664,19200328,16
664,19200329,0
664,19200330,0
664,19200331,0
664,19200401,10
664,19200402,17
664,19200403,3
664,19200404,3
664,19200405,35
664,19200406,3
664,19200407,0
664,19200408,23
664,19200409,33
664,19200410,7
664,19200411,27
664,19200412,119
664,19200413,13
664,19200414,0
664,19200415,0
664,19200416,7
664,19200417,9
664,19200418,8
664,19200419,15
664,19200420,5
664,19200421,21
664,19200422,3
664,19200423,0
664,19200424,0
664,19200425,0
664,19200426,24
664,19200427,63
664,19200428,137
664,19200429,9
664,19200430,140
664,19200501,22
664,19200502,5
664,19200503,13
664,19200504,0
664,19200505,0
664,19200506,4
664,19200507,96
664,19200508,11
664,19200509,78
664,19200510,58
664,19200511,0
664,19200512,0
664,19200513,166
664,19200514,1
664,19200515,0
664,19200516,0
664,19200517,0
664,19200518,16
664,19200519,49
664,19200520,0
664,19200521,21
664,19200522,6
664,19200523,0
664,19200524,0
664,19200525,0
664,19200526,3
664,19200527,22
664,19200528,3
664,19200529,0
664,19200530,134
664,19200531,0
664,19200601,58
664,19200602,1
664,19200603,0
664,19200604,5
664,19200605,10
664,19200606,0
664,19200607,2
664,19200608,0
664,19200609,0
664,19200610,0
664,19200611,0
664,19200612,0
664,19200613,0
664,19200614,0
664,19200615,0
664,19200616,0
664,19200617,0
664,19200618,0
664,19200619,0
664,19200620,0
664,19200621,9
664,19200622,86
664,19200623,0
664,19200624,5
664,19200625,0
664,19200626,28
664,19200627,18
664,19200628,98
664,19200629,47
664,19200630,30
664,19200701,0
664,19200702,1
664,19200703,97
664,19200704,272
664,19200705,58
664,19200706,6
664,19200707,16
664,19200708,3
664,19200709,3
664,19200710,0
664,19200711,0
664,19200712,0
664,19200713,101
664,19200714,0
664,19200715,0
664,19200716,47
664,19200717,0
664,19200718,185
664,19200719,12
664,19200720,11
664,19200721,0
664,19200722,0
664,19200723,9
664,19200724,0
664,19200725,121
664,19200726,13
664,19200727,60
664,19200728,0
664,19200729,52
664,19200730,1
664,19200731,88
664,19200801,56
664,19200802,21
664,19200803,0
664,19200804,82
664,19200805,0
664,19200806,45
664,19200807,65
664,19200808,0
664,19200809,0
664,19200810,104
664,19200811,5
664,19200812,0
664,19200813,0
664,19200814,0
664,19200815,0
664,19200816,0
664,19200817,0
664,19200818,0
664,19200819,92
664,19200820,129
664,19200821,27
664,19200822,113
664,19200823,114
664,19200824,5
664,19200825,61
664,19200826,11
664,19200827,0
664,19200828,0
664,19200829,4
664,19200830,0
664,19200831,7
664,19200901,12
664,19200902,45
664,19200903,103
664,19200904,20
664,19200905,0
664,19200906,0
664,19200907,0
664,19200908,0
664,19200909,0
664,19200910,0
664,19200911,0
664,19200912,0
664,19200913,0
664,19200914,0
664,19200915,0
664,19200916,23
664,19200917,50
664,19200918,1
664,19200919,30
664,19200920,0
664,19200921,0
664,19200922,10
664,19200923,27
664,19200924,0
664,19200925,0
664,19200926,0
664,19200927,0
664,19200928,0
664,19200929,0
664,19200930,0
664,19201001,0
664,19201002,52
664,19201003,0
664,19201004,17
664,19201005,0
664,19201006,0
664,19201007,0
664,19201008,0
664,19201009,0
664,19201010,0
664,19201011,0
664,19201012,0
664,19201013,0
664,19201014,0
664,19201015,0
664,19201016,17
664,19201017,0
664,19201018,0
664,19201019,0
664,19201020,0
664,19201021,0
664,19201022,0
664,19201023,0
664,19201024,0
664,19201025,0
664,19201026,0
664,19201027,0
664,19201028,0
664,19201029,0
664,19201030,0
664,19201031,0
664,19201101,0
664,19201102,0
664,19201103,0
664,19201104,0
664,19201105,0
664,19201106,0
664,19201107,0
664,19201108,0
664,19201109,0
664,19201110,0
664,19201111,11
664,19201112,1
664,19201113,0
664,19201114,20
664,19201115,26
664,19201116,70
664,19201117,0
664,19201118,0
664,19201119,0
664,19201120,0
664,19201121,0
664,19201122,0
664,19201123,0
664,19201124,0
664,19201125,0
664,19201126,0
664,19201127,0
664,19201128,0
664,19201129,0
664,19201130,6
664,19201201,26
664,19201202,9
664,19201203,0
664,19201204,113
664,19201205,44
664,19201206,6
664,19201207,0
664,19201208,0
664,19201209,0
664,19201210,0
664,19201211,0
664,19201212,0
664,19201213,0
664,19201214,0
664,19201215,0
664,19201216,0
664,19201217,0
664,19201218,0
664,19201219,10
664,19201220,14
664,19201221,6
664,19201222,21
664,19201223,24
664,19201224,14
664,19201225,65
664,19201226,0
664,19201227,0
664,19201228,13
664,19201229,47
664,19201230,89
664,19201231,0
664,19210101,116
664,19210102,70
664,19210103,19
664,19210104,13
664,19210105,91
664,19210106,11
664,19210107,5
664,19210108,0
664,19210109,14
664,19210110,41
664,19210111,65
664,19210112,33
664,19210113,38
664,19210114,92
664,19210115,22
664,19210116,0
664,19210117,0
664,19210118,118
664,19210119,100
664,19210120,5
664,19210121,12
664,19210122,0
664,19210123,50
664,19210124,26
664,19210125,20
664,19210126,19
664,19210127,95
664,19210128,0
664,19210129,13
664,19210130,5
664,19210131,1
664,19210201,2
664,19210202,16
664,19210203,2
664,19210204,0
664,19210205,0
664,19210206,0
664,19210207,0
664,19210208,0
664,19210209,0
664,19210210,0
664,19210211,0
664,19210212,24
664,19210213,0
664,19210214,28
664,19210215,5
664,19210216,78
664,19210217,0
664,19210218,6
664,19210219,0
664,19210220,0
664,19210221,0
664,19210222,0
664,19210223,0
664,19210224,0
664,19210225,0
664,19210226,0
664,19210227,13
664,19210228,0
664,19210301,0
664,19210302,0
664,19210303,8
664,19210304,20
664,19210305,87
664,19210306,0
664,19210307,0
664,19210308,0
664,19210309,2
664,19210310,0
664,19210311,0
664,19210312,0
664,19210313,0
664,19210314,17
664,19210315,0
664,19210316,0
664,19210317,0
664,19210318,0
664,19210319,7
664,19210320,70
664,19210321,8
664,19210322,0
664,19210323,0
664,19210324,0
664,19210325,0
664,19210326,0
664,19210327,17
664,19210328,10
664,19210329,29
664,19210330,40
664,19210331,20
664,19210401,0
664,19210402,0
664,19210403,0
664,19210404,0
664,19210405,0
664,19210406,19
664,19210407,0
664,19210408,0
664,19210409,0
664,19210410,0
664,19210411,0
664,19210412,0
664,19210413,0
664,19210414,42
664,19210415,120
664,19210416,5
664,19210417,0
664,19210418,0
664,19210419,0
664,19210420,2
664,19210421,56
664,19210422,0
664,19210423,0
664,19210424,0
664,19210425,5
664,19210426,7
664,19210427,8
664,19210428,0
664,19210429,0
664,19210430,0
664,19210501,0
664,19210502,0
664,19210503,0
664,19210504,15
664,19210505,18
664,19210506,0
664,19210507,3
664,19210508,0
664,19210509,28
664,19210510,0
664,19210511,29
664,19210512,0
664,19210513,0
664,19210514,0
664,19210515,0
664,19210516,0
664,19210517,0
664,19210518,0
664,19210519,5
664,19210520,0
664,19210521,0
664,19210522,0
664,19210523,0
664,19210524,0
664,19210525,0
664,19210526,0
664,19210527,0
664,19210528,0
664,19210529,0
664,19210530,0
664,19210531,0
664,19210601,0
664,19210602,0
664,19210603,275
664,19210604,21
664,19210605,0
664,19210606,0
664,19210607,0
664,19210608,0
664,19210609,0
664,19210610,48
664,19210611,170
664,19210612,6
664,19210613,22
664,19210614,44
664,19210615,0
664,19210616,0
664,19210617,0
664,19210618,0
664,19210619,5
664,19210620,14
664,19210621,15
664,19210622,70
664,19210623,8
664,19210624,0
664,19210625,0
664,19210626,0
664,19210627,3
664,19210628,0
664,19210629,0
664,19210630,0
664,19210701,0
664,19210702,30
664,19210703,0
664,19210704,9
664,19210705,0
664,19210706,0
664,19210707,6
664,19210708,0
664,19210709,0
664,19210710,0
664,19210711,0
664,19210712,0
664,19210713,0
664,19210714,0
664,19210715,0
664,19210716,0
664,19210717,0
664,19210718,110
664,19210719,0
664,19210720,0
664,19210721,0
664,19210722,0
664,19210723,9
664,19210724,0
664,19210725,0
664,19210726,0
664,19210727,2
664,19210728,72
664,19210729,11
664,19210730,8
664,19210731,0
664,19210801,0
664,19210802,0
664,19210803,0
664,19210804,65
664,19210805,22
664,19210806,20
664,19210807,0
664,19210808,63
664,19210809,15
664,19210810,20
664,19210811,41
664,19210812,24
664,19210813,30
664,19210814,0
664,19210815,74
664,19210816,19
664,19210817,1
664,19210818,0
664,19210819,0
664,19210820,0
664,19210821,0
664,19210822,0
664,19210823,156
664,19210824,16
664,19210825,2
664,19210826,3
664,19210827,0
664,19210828,0
664,19210829,0
664,19210830,65
664,19210831,0
664,19210901,0
664,19210902,0
664,19210903,8
664,19210904,0
664,19210905,0
664,19210906,0
664,19210907,0
664,19210908,0
664,19210909,0
664,19210910,0
664,19210911,65
664,19210912,20
664,19210913,90
664,19210914,150
664,19210915,4
664,19210916,0
664,19210917,0
664,19210918,0
664,19210919,0
664,19210920,0
664,19210921,0
664,19210922,0
664,19210923,0
664,19210924,0
664,19210925,0
664,19210926,0
664,19210927,23
664,19210928,0
664,19210929,0
664,19210930,0
664,19211001,0
664,19211002,0
664,19211003,0
664,19211004,25
664,19211005,9
664,19211006,0
664,19211007,0
664,19211008,0
664,19211009,0
664,19211010,0
664,19211011,0
664,19211012,7
664,19211013,0
664,19211014,7
664,19211015,0
664,19211016,0
664,19211017,0
664,19211018,0
664,19211019,0
664,19211020,0
664,19211021,167
664,19211022,2
664,19211023,37
664,19211024,30
664,19211025,4
664,19211026,8
664,19211027,10
664,19211028,0
664,19211029,24
664,19211030,0
664,19211031,18
664,19211101,0
664,19211102,105
664,19211103,2
664,19211104,0
664,19211105,7
664,19211106,0
664,19211107,167
664,19211108,44
664,19211109,0
664,19211110,0
664,19211111,0
664,19211112,0
664,19211113,0
664,19211114,0
664,19211115,0
664,19211116,0
664,19211117,0
664,19211118,0
664,19211119,0
664,19211120,0
664,19211121,0
664,19211122,0
664,19211123,0
664,19211124,0
664,19211125,0
664,19211126,0
664,19211127,0
664,19211128,0
664,19211129,0
664,19211130,0
664,19211201,0
664,19211202,0
664,19211203,0
664,19211204,0
664,19211205,0
664,19211206,0
664,19211207,15
664,19211208,0
664,19211209,66
664,19211210,4
664,19211211,0
664,19211212,0
664,19211213,0
664,19211214,0
664,19211215,0
664,19211216,0
664,19211217,23
664,19211218,0
664,19211219,49
664,19211220,22
664,19211221,55
664,19211222,0
664,19211223,51
664,19211224,25
664,19211225,44
664,19211226,45
664,19211227,2
664,19211228,115
664,19211229,111
664,19211230,50
664,19211231,170
664,19220101,30
664,19220102,81
664,19220103,170
664,19220104,31
664,19220105,44
664,19220106,0
664,19220107,30
664,19220108,20
664,19220109,0
664,19220110,0
664,19220111,0
664,19220112,57
664,19220113,0
664,19220114,0
664,19220115,0
664,19220116,0
664,19220117,23
664,19220118,7
664,19220119,0
664,19220120,0
664,19220121,0
664,19220122,0
664,19220123,0
664,19220124,0
664,19220125,0
664,19220126,0
664,19220127,0
664,19220128,0
664,19220129,0
664,19220130,39
664,19220131,2
664,19220201,0
664,19220202,9
664,19220203,146
664,19220204,51
664,19220205,0
664,19220206,0
664,19220207,0
664,19220208,0
664,19220209,0
664,19220210,0
664,19220211,0
664,19220212,0
664,19220213,0
664,19220214,0
664,19220215,0
664,19220216,0
664,19220217,44
664,19220218,50
664,19220219,40
664,19220220,52
664,19220221,24
664,19220222,2
664,19220223,16
664,19220224,36
664,19220225,3
664,19220226,0
664,19220227,16
664,19220228,26
664,19220301,16
664,19220302,63
664,19220303,0
664,19220304,75
664,19220305,25
664,19220306,21
664,19220307,38
664,19220308,31
664,19220309,105
664,19220310,0
664,19220311,0
664,19220312,0
664,19220313,0
664,19220314,0
664,19220315,0
664,19220316,0
664,19220317,0
664,19220318,0
664,19220319,0
664,19220320,11
664,19220321,0
664,19220322,0
664,19220323,0
664,19220324,0
664,19220325,0
664,19220326,13
664,19220327,0
664,19220328,0
664,19220329,2
664,19220330,0
664,19220331,24
664,19220401,0
664,19220402,0
664,19220403,13
664,19220404,10
664,19220405,0
664,19220406,3
664,19220407,0
664,19220408,53
664,19220409,0
664,19220410,0
664,19220411,0
664,19220412,0
664,19220413,61
664,19220414,20
664,19220415,0
664,19220416,0
664,19220417,0
664,19220418,68
664,19220419,0
664,19220420,0
664,19220421,0
664,19220422,0
664,19220423,0
664,19220424,20
664,19220425,99
664,19220426,87
664,19220427,72
664,19220428,8
664,19220429,7
664,19220430,5
664,19220501,88
664,19220502,16
664,19220503,30
664,19220504,60
664,19220505,8
664,19220506,29
664,19220507,0
664,19220508,0
664,19220509,0
664,19220510,0
664,19220511,2
664,19220512,0
664,19220513,4
664,19220514,0
664,19220515,0
664,19220516,0
664,19220517,0
664,19220518,10
664,19220519,0
664,19220520,9
664,19220521,0
664,19220522,0
664,19220523,0
664,19220524,0
664,19220525,0
664,19220526,0
664,19220527,0
664,19220528,0
664,19220529,0
664,19220530,0
664,19220531,0
664,19220601,0
664,19220602,0
664,19220603,0
664,19220604,0
664,19220605,0
664,19220606,0
664,19220607,0
664,19220608,0
664,19220609,0
664,19220610,0
664,19220611,33
664,19220612,0
664,19220613,0
664,19220614,0
664,19220615,0
664,19220616,0
664,19220617,0
664,19220618,0
664,19220619,23
664,19220620,4
664,19220621,0
664,19220622,1
664,19220623,0
664,19220624,8
664,19220625,0
664,19220626,57
664,19220627,51
664,19220628,74
664,19220629,70
664,19220630,29
664,19220701,105
664,19220702,0
664,19220703,16
664,19220704,19
664,19220705,0
664,19220706,41
664,19220707,25
664,19220708,12
664,19220709,0
664,19220710,30
664,19220711,0
664,19220712,0
664,19220713,0
664,19220714,47
664,19220715,122
664,19220716,0
664,19220717,16
664,19220718,17
664,19220719,145
664,19220720,55
664,19220721,0
664,19220722,0
664,19220723,115
664,19220724,0
664,19220725,5
664,19220726,0
664,19220727,30
664,19220728,0
664,19220729,0
664,19220730,74
664,19220731,110
664,19220801,0
664,19220802,0
664,19220803,35
664,19220804,124
664,19220805,72
664,19220806,0
664,19220807,12
664,19220808,0
664,19220809,148
664,19220810,8
664,19220811,0
664,19220812,0
664,19220813,0
664,19220814,8
664,19220815,0
664,19220816,0
664,19220817,0
664,19220818,24
664,19220819,33
664,19220820,0
664,19220821,0
664,19220822,0
664,19220823,49
664,19220824,122
664,19220825,18
664,19220826,0
664,19220827,0
664,19220828,0
664,19220829,0
664,19220830,0
664,19220831,0
664,19220901,101
664,19220902,0
664,19220903,0
664,19220904,15
664,19220905,0
664,19220906,0
664,19220907,0
664,19220908,34
664,19220909,38
664,19220910,8
664,19220911,0
664,19220912,0
664,19220913,0
664,19220914,23
664,19220915,10
664,19220916,34
664,19220917,15
664,19220918,95
664,19220919,12
664,19220920,48
664,19220921,0
664,19220922,0
664,19220923,0
664,19220924,0
664,19220925,76
664,19220926,0
664,19220927,0
664,19220928,0
664,19220929,14
664,19220930,81
664,19221001,0
664,19221002,12
664,19221003,0
664,19221004,67
664,19221005,176
664,19221006,53
664,19221007,0
664,19221008,0
664,19221009,0
664,19221010,0
664,19221011,0
664,19221012,0
664,19221013,0
664,19221014,0
664,19221015,0
664,19221016,0
664,19221017,0
664,19221018,0
664,19221019,0
664,19221020,0
664,19221021,0
664,19221022,91
664,19221023,3
664,19221024,0
664,19221025,0
664,19221026,0
664,19221027,0
664,19221028,0
664,19221029,0
664,19221030,68
664,19221031,0
664,19221101,0
664,19221102,94
664,19221103,0
664,19221104,18
664,19221105,0
664,19221106,11
664,19221107,0
664,19221108,0
664,19221109,0
664,19221110,0
664,19221111,0
664,19221112,0
664,19221113,0
664,19221114,0
664,19221115,12
664,19221116,0
664,19221117,8
664,19221118,9
664,19221119,35
664,19221120,1
664,19221121,0
